日期,時段,進站,人次,lat,lon,id,氣溫(℃),相對溼度(%),降水量(mm)
2018-01-20,18,南港,1158,25.052116,121.606686,C0A9G0,18.9,93,0.0
2018-01-20,19,南港,1080,25.052116,121.606686,C0A9G0,18.9,93,0.0
2018-01-20,20,南港,875,25.052116,121.606686,C0A9G0,18.8,94,0.0
2018-01-20,21,南港,770,25.052116,121.606686,C0A9G0,18.4,95,0.0
2018-01-20,22,南港,784,25.052116,121.606686,C0A9G0,18.3,96,0.0
2018-01-20,23,南港,722,25.052116,121.606686,C0A9G0,18.1,96,0.0
2018-01-20,24,南港,393,25.052116,121.606686,C0A9G0,18.1,96,0.0
2018-01-21,1,南港,70,25.052116,121.606686,C0A9G0,18.0,96,0.0
2018-01-21,2,南港,1,25.052116,121.606686,C0A9G0,18.1,96,0.0
2018-01-21,6,南港,0,25.052116,121.606686,C0A9G0,18.1,97,0.0
2018-01-21,7,南港,85,25.052116,121.606686,C0A9G0,17.9,96,0.0
2018-01-21,8,南港,186,25.052116,121.606686,C0A9G0,17.9,96,0.0
2018-01-21,9,南港,508,25.052116,121.606686,C0A9G0,17.8,96,0.0
2018-01-21,10,南港,499,25.052116,121.606686,C0A9G0,17.9,95,0.0
2018-01-21,11,南港,705,25.052116,121.606686,C0A9G0,18.8,91,0.0
2018-01-21,12,南港,781,25.052116,121.606686,C0A9G0,20.2,83,0.0
2018-01-21,13,南港,707,25.052116,121.606686,C0A9G0,20.1,83,0.0
2018-01-21,14,南港,948,25.052116,121.606686,C0A9G0,20.0,85,0.0
2018-01-21,15,南港,965,25.052116,121.606686,C0A9G0,19.9,87,0.0
2018-01-21,16,南港,1032,25.052116,121.606686,C0A9G0,20.2,86,0.0
2018-01-21,17,南港,874,25.052116,121.606686,C0A9G0,20.1,87,0.0
2018-01-21,18,南港,1114,25.052116,121.606686,C0A9G0,20.2,88,0.0
2018-01-21,19,南港,1057,25.052116,121.606686,C0A9G0,20.2,90,0.0
2018-01-21,20,南港,894,25.052116,121.606686,C0A9G0,20.0,91,0.0
2018-01-21,21,南港,952,25.052116,121.606686,C0A9G0,20.0,93,0.0
2018-01-21,22,南港,830,25.052116,121.606686,C0A9G0,19.9,94,0.0
2018-01-21,23,南港,644,25.052116,121.606686,C0A9G0,19.7,95,0.0
2018-01-21,24,南港,333,25.052116,121.606686,C0A9G0,19.8,93,0.0
2018-01-22,1,南港,64,25.052116,121.606686,C0A9G0,19.8,92,0.0
2018-01-22,2,南港,0,25.052116,121.606686,C0A9G0,18.9,94,0.0
2018-01-22,6,南港,0,25.052116,121.606686,C0A9G0,17.6,95,0.5
2018-01-22,7,南港,213,25.052116,121.606686,C0A9G0,17.3,95,0.0
2018-01-22,8,南港,1050,25.052116,121.606686,C0A9G0,17.5,94,0.0
2018-01-22,9,南港,2407,25.052116,121.606686,C0A9G0,17.7,92,0.0
2018-01-22,10,南港,1165,25.052116,121.606686,C0A9G0,18.1,84,0.0
2018-01-22,11,南港,636,25.052116,121.606686,C0A9G0,17.8,81,0.0
2018-01-22,12,南港,517,25.052116,121.606686,C0A9G0,17.7,77,0.0
2018-01-22,13,南港,539,25.052116,121.606686,C0A9G0,18.3,72,0.0
2018-01-22,14,南港,681,25.052116,121.606686,C0A9G0,18.1,71,0.0
2018-01-22,15,南港,579,25.052116,121.606686,C0A9G0,17.6,75,0.0
2018-01-22,16,南港,539,25.052116,121.606686,C0A9G0,17.0,77,0.0
2018-01-22,17,南港,1000,25.052116,121.606686,C0A9G0,16.7,75,0.0
2018-01-22,18,南港,1452,25.052116,121.606686,C0A9G0,16.7,74,0.0
2018-01-22,19,南港,2051,25.052116,121.606686,C0A9G0,16.8,74,0.0
2018-01-22,20,南港,1512,25.052116,121.606686,C0A9G0,17.0,73,0.0
2018-01-22,21,南港,840,25.052116,121.606686,C0A9G0,17.0,75,0.0
2018-01-22,22,南港,692,25.052116,121.606686,C0A9G0,17.2,74,0.0
2018-01-22,23,南港,495,25.052116,121.606686,C0A9G0,17.2,74,0.0
2018-01-22,24,南港,228,25.052116,121.606686,C0A9G0,17.2,75,0.0
2018-01-23,1,南港,80,25.052116,121.606686,C0A9G0,17.3,74,0.0
2018-01-23,2,南港,1,25.052116,121.606686,C0A9G0,17.4,71,0.0
2018-01-23,6,南港,0,25.052116,121.606686,C0A9G0,17.2,75,0.0
2018-01-23,7,南港,191,25.052116,121.606686,C0A9G0,17.2,77,0.0
2018-01-23,8,南港,1016,25.052116,121.606686,C0A9G0,18.1,75,0.0
2018-01-23,9,南港,2228,25.052116,121.606686,C0A9G0,19.3,69,0.0
2018-01-23,10,南港,1196,25.052116,121.606686,C0A9G0,20.1,66,0.0
2018-01-23,11,南港,715,25.052116,121.606686,C0A9G0,20.7,65,0.0
2018-01-23,12,南港,512,25.052116,121.606686,C0A9G0,21.0,65,0.0
2018-01-23,13,南港,555,25.052116,121.606686,C0A9G0,20.9,66,0.0
2018-01-23,14,南港,702,25.052116,121.606686,C0A9G0,20.8,66,0.0
2018-01-23,15,南港,583,25.052116,121.606686,C0A9G0,20.3,68,0.0
2018-01-23,16,南港,523,25.052116,121.606686,C0A9G0,20.0,70,0.0
2018-01-23,17,南港,1160,25.052116,121.606686,C0A9G0,19.6,74,0.0
2018-01-23,18,南港,1483,25.052116,121.606686,C0A9G0,18.6,80,0.0
2018-01-23,19,南港,2020,25.052116,121.606686,C0A9G0,17.9,83,0.0
2018-01-23,20,南港,1566,25.052116,121.606686,C0A9G0,17.8,83,0.0
2018-01-23,21,南港,840,25.052116,121.606686,C0A9G0,17.6,83,0.0
2018-01-23,22,南港,701,25.052116,121.606686,C0A9G0,17.3,83,0.0
2018-01-23,23,南港,520,25.052116,121.606686,C0A9G0,16.8,87,0.0
2018-01-23,24,南港,235,25.052116,121.606686,C0A9G0,16.5,89,0.0
2018-01-24,1,南港,71,25.052116,121.606686,C0A9G0,16.5,88,0.0
2018-01-24,2,南港,0,25.052116,121.606686,C0A9G0,16.8,84,0.0
2018-01-24,6,南港,0,25.052116,121.606686,C0A9G0,16.6,83,0.0
2018-01-24,7,南港,201,25.052116,121.606686,C0A9G0,16.6,85,0.0
2018-01-24,8,南港,1045,25.052116,121.606686,C0A9G0,16.9,82,0.0
2018-01-24,9,南港,2200,25.052116,121.606686,C0A9G0,17.2,81,0.0
2018-01-24,10,南港,1112,25.052116,121.606686,C0A9G0,17.7,76,0.0
2018-01-24,11,南港,607,25.052116,121.606686,C0A9G0,18.2,72,0.0
2018-01-24,12,南港,476,25.052116,121.606686,C0A9G0,18.0,71,0.0
2018-01-24,13,南港,616,25.052116,121.606686,C0A9G0,17.9,72,0.0
2018-01-24,14,南港,806,25.052116,121.606686,C0A9G0,17.8,73,0.0
2018-01-24,15,南港,637,25.052116,121.606686,C0A9G0,17.4,75,0.0
2018-01-24,16,南港,669,25.052116,121.606686,C0A9G0,16.9,81,0.0
2018-01-24,17,南港,938,25.052116,121.606686,C0A9G0,16.4,84,0.0
2018-01-24,18,南港,1848,25.052116,121.606686,C0A9G0,15.9,89,0.0
2018-01-24,19,南港,2315,25.052116,121.606686,C0A9G0,15.8,89,0.0
2018-01-24,20,南港,1543,25.052116,121.606686,C0A9G0,15.9,88,0.0
2018-01-24,21,南港,870,25.052116,121.606686,C0A9G0,16.0,88,0.0
2018-01-24,22,南港,719,25.052116,121.606686,C0A9G0,15.6,90,0.0
2018-01-24,23,南港,582,25.052116,121.606686,C0A9G0,15.4,91,0.0
2018-01-24,24,南港,212,25.052116,121.606686,C0A9G0,15.5,90,0.0
2018-01-25,1,南港,74,25.052116,121.606686,C0A9G0,15.2,90,0.0
2018-01-25,2,南港,3,25.052116,121.606686,C0A9G0,15.3,90,0.0
2018-01-25,6,南港,0,25.052116,121.606686,C0A9G0,15.1,94,0.0
2018-01-25,7,南港,134,25.052116,121.606686,C0A9G0,15.2,94,0.0
2018-01-25,8,南港,752,25.052116,121.606686,C0A9G0,15.5,94,0.0
2018-01-25,9,南港,2286,25.052116,121.606686,C0A9G0,15.9,93,0.0
2018-01-25,10,南港,1179,25.052116,121.606686,C0A9G0,16.4,91,0.0
2018-01-25,11,南港,713,25.052116,121.606686,C0A9G0,16.8,89,0.0
2018-01-25,12,南港,617,25.052116,121.606686,C0A9G0,17.3,84,0.0
2018-01-25,13,南港,675,25.052116,121.606686,C0A9G0,18.0,80,0.0
2018-01-25,14,南港,806,25.052116,121.606686,C0A9G0,18.1,77,0.0
2018-01-25,15,南港,777,25.052116,121.606686,C0A9G0,17.9,80,0.0
2018-01-25,16,南港,586,25.052116,121.606686,C0A9G0,18.1,79,0.0
2018-01-25,17,南港,810,25.052116,121.606686,C0A9G0,18.0,80,0.0
2018-01-25,18,南港,1270,25.052116,121.606686,C0A9G0,18.0,81,0.0
2018-01-25,19,南港,1978,25.052116,121.606686,C0A9G0,18.1,83,0.0
2018-01-25,20,南港,1485,25.052116,121.606686,C0A9G0,17.8,86,0.0
2018-01-25,21,南港,924,25.052116,121.606686,C0A9G0,17.7,91,0.0
2018-01-25,22,南港,714,25.052116,121.606686,C0A9G0,17.3,93,0.0
2018-01-25,23,南港,667,25.052116,121.606686,C0A9G0,17.1,93,0.0
2018-01-25,24,南港,288,25.052116,121.606686,C0A9G0,17.1,93,0.0
2018-01-26,1,南港,137,25.052116,121.606686,C0A9G0,17.2,94,0.0
2018-01-26,2,南港,0,25.052116,121.606686,C0A9G0,17.1,95,0.0
2018-01-26,6,南港,0,25.052116,121.606686,C0A9G0,16.7,94,0.0
2018-01-26,7,南港,159,25.052116,121.606686,C0A9G0,16.5,93,0.0
2018-01-26,8,南港,858,25.052116,121.606686,C0A9G0,16.2,91,0.0
2018-01-26,9,南港,2411,25.052116,121.606686,C0A9G0,15.6,91,0.0
2018-01-26,10,南港,1206,25.052116,121.606686,C0A9G0,15.4,89,0.0
2018-01-26,11,南港,723,25.052116,121.606686,C0A9G0,15.0,90,0.0
2018-01-26,12,南港,713,25.052116,121.606686,C0A9G0,14.8,91,0.0
2018-01-26,13,南港,720,25.052116,121.606686,C0A9G0,14.9,90,0.0
2018-01-26,14,南港,912,25.052116,121.606686,C0A9G0,14.9,88,0.0
2018-01-26,15,南港,812,25.052116,121.606686,C0A9G0,14.4,92,0.5
2018-01-26,16,南港,717,25.052116,121.606686,C0A9G0,14.0,93,0.5
2018-01-26,17,南港,895,25.052116,121.606686,C0A9G0,13.7,91,0.0
2018-01-26,18,南港,1295,25.052116,121.606686,C0A9G0,13.7,91,0.0
2018-01-26,19,南港,2233,25.052116,121.606686,C0A9G0,13.7,91,0.0
2018-01-26,20,南港,1802,25.052116,121.606686,C0A9G0,13.5,92,0.5
2018-01-26,21,南港,1067,25.052116,121.606686,C0A9G0,13.5,92,0.0
2018-01-26,22,南港,874,25.052116,121.606686,C0A9G0,13.5,91,0.0
2018-01-26,23,南港,965,25.052116,121.606686,C0A9G0,13.5,92,0.0
2018-01-26,24,南港,454,25.052116,121.606686,C0A9G0,13.6,91,0.0
2018-01-27,1,南港,132,25.052116,121.606686,C0A9G0,13.6,91,0.0
2018-01-27,2,南港,2,25.052116,121.606686,C0A9G0,13.5,92,0.0
2018-01-27,6,南港,0,25.052116,121.606686,C0A9G0,14.2,91,0.0
2018-01-27,7,南港,119,25.052116,121.606686,C0A9G0,14.3,90,0.0
2018-01-27,8,南港,346,25.052116,121.606686,C0A9G0,14.5,91,0.0
2018-01-27,9,南港,694,25.052116,121.606686,C0A9G0,15.3,87,0.0
2018-01-27,10,南港,698,25.052116,121.606686,C0A9G0,16.0,85,0.0
2018-01-27,11,南港,1084,25.052116,121.606686,C0A9G0,16.7,81,0.0
2018-01-27,12,南港,1498,25.052116,121.606686,C0A9G0,17.2,80,0.0
2018-01-27,13,南港,1252,25.052116,121.606686,C0A9G0,18.8,74,0.0
2018-01-27,14,南港,1152,25.052116,121.606686,C0A9G0,19.5,72,0.0
2018-01-27,15,南港,1475,25.052116,121.606686,C0A9G0,19.7,71,0.0
2018-01-27,16,南港,1365,25.052116,121.606686,C0A9G0,19.5,73,0.0
2018-01-27,17,南港,1469,25.052116,121.606686,C0A9G0,19.1,75,0.0
2018-01-27,18,南港,1477,25.052116,121.606686,C0A9G0,19.0,75,0.0
2018-01-27,19,南港,1332,25.052116,121.606686,C0A9G0,18.8,77,0.0
2018-01-27,20,南港,912,25.052116,121.606686,C0A9G0,18.6,79,0.0
2018-01-27,21,南港,728,25.052116,121.606686,C0A9G0,18.5,81,0.0
2018-01-27,22,南港,912,25.052116,121.606686,C0A9G0,19.4,75,0.0
2018-01-27,23,南港,1059,25.052116,121.606686,C0A9G0,20.2,68,0.0
2018-01-27,24,南港,384,25.052116,121.606686,C0A9G0,19.0,77,0.0
2018-01-28,1,南港,119,25.052116,121.606686,C0A9G0,19.2,74,0.0
2018-01-28,2,南港,0,25.052116,121.606686,C0A9G0,18.2,81,0.0
2018-01-28,6,南港,0,25.052116,121.606686,C0A9G0,17.5,89,0.0
2018-01-28,7,南港,82,25.052116,121.606686,C0A9G0,17.7,90,0.0
2018-01-28,8,南港,244,25.052116,121.606686,C0A9G0,16.5,95,0.0
2018-01-28,9,南港,395,25.052116,121.606686,C0A9G0,16.3,94,0.0
2018-01-28,10,南港,558,25.052116,121.606686,C0A9G0,16.7,91,0.0
2018-01-28,11,南港,812,25.052116,121.606686,C0A9G0,16.7,90,0.0
2018-01-28,12,南港,990,25.052116,121.606686,C0A9G0,16.4,92,2.0
2018-01-28,13,南港,953,25.052116,121.606686,C0A9G0,16.5,94,2.0
2018-01-28,14,南港,981,25.052116,121.606686,C0A9G0,16.5,95,3.5
2018-01-28,15,南港,906,25.052116,121.606686,C0A9G0,16.3,93,0.0
2018-01-28,16,南港,980,25.052116,121.606686,C0A9G0,16.0,86,0.0
2018-01-28,17,南港,1329,25.052116,121.606686,C0A9G0,15.4,86,0.0
2018-01-28,18,南港,1283,25.052116,121.606686,C0A9G0,14.9,88,1.0
2018-01-28,19,南港,1096,25.052116,121.606686,C0A9G0,14.5,88,0.5
2018-01-28,20,南港,1063,25.052116,121.606686,C0A9G0,14.4,89,0.0
2018-01-28,21,南港,854,25.052116,121.606686,C0A9G0,14.2,89,0.5
2018-01-28,22,南港,862,25.052116,121.606686,C0A9G0,14.3,90,0.0
2018-01-28,23,南港,778,25.052116,121.606686,C0A9G0,14.2,91,0.0
2018-01-28,24,南港,349,25.052116,121.606686,C0A9G0,13.8,91,0.0
2018-01-29,1,南港,86,25.052116,121.606686,C0A9G0,13.4,90,0.0
2018-01-29,2,南港,0,25.052116,121.606686,C0A9G0,13.2,89,0.5
2018-01-29,6,南港,0,25.052116,121.606686,C0A9G0,12.9,89,0.0
2018-01-29,7,南港,181,25.052116,121.606686,C0A9G0,12.7,90,0.5
2018-01-29,8,南港,805,25.052116,121.606686,C0A9G0,12.6,88,0.5
2018-01-29,9,南港,2448,25.052116,121.606686,C0A9G0,12.6,87,0.0
2018-01-29,10,南港,1316,25.052116,121.606686,C0A9G0,12.5,87,0.5
2018-01-29,11,南港,737,25.052116,121.606686,C0A9G0,12.3,89,0.5
2018-01-29,12,南港,581,25.052116,121.606686,C0A9G0,12.0,90,0.5
2018-01-29,13,南港,636,25.052116,121.606686,C0A9G0,12.0,90,1.0
2018-01-29,14,南港,744,25.052116,121.606686,C0A9G0,11.8,88,0.0
2018-01-29,15,南港,740,25.052116,121.606686,C0A9G0,11.6,87,0.0
2018-01-29,16,南港,620,25.052116,121.606686,C0A9G0,11.5,89,0.0
2018-01-29,17,南港,681,25.052116,121.606686,C0A9G0,11.5,90,1.0
2018-01-29,18,南港,1125,25.052116,121.606686,C0A9G0,11.5,91,1.5
2018-01-29,19,南港,1861,25.052116,121.606686,C0A9G0,11.5,90,0.5
2018-01-29,20,南港,1564,25.052116,121.606686,C0A9G0,11.3,91,1.5
2018-01-29,21,南港,843,25.052116,121.606686,C0A9G0,11.5,91,1.0
2018-01-29,22,南港,707,25.052116,121.606686,C0A9G0,11.3,92,2.5
2018-01-29,23,南港,524,25.052116,121.606686,C0A9G0,11.4,92,1.5
2018-01-29,24,南港,235,25.052116,121.606686,C0A9G0,11.5,91,0.5
2018-01-30,1,南港,78,25.052116,121.606686,C0A9G0,11.6,92,1.0
2018-01-30,2,南港,1,25.052116,121.606686,C0A9G0,11.5,93,1.5
2018-01-30,6,南港,0,25.052116,121.606686,C0A9G0,11.8,93,1.5
2018-01-30,7,南港,142,25.052116,121.606686,C0A9G0,11.8,93,1.0
2018-01-30,8,南港,771,25.052116,121.606686,C0A9G0,12.0,94,1.0
2018-01-30,9,南港,2370,25.052116,121.606686,C0A9G0,12.1,93,0.0
2018-01-30,10,南港,1213,25.052116,121.606686,C0A9G0,13.1,85,0.0
2018-01-30,11,南港,700,25.052116,121.606686,C0A9G0,13.6,84,0.0
2018-01-30,12,南港,629,25.052116,121.606686,C0A9G0,13.6,86,0.0
2018-01-30,13,南港,614,25.052116,121.606686,C0A9G0,13.5,92,0.0
2018-01-30,14,南港,786,25.052116,121.606686,C0A9G0,13.5,94,0.5
2018-01-30,15,南港,750,25.052116,121.606686,C0A9G0,13.4,93,0.5
2018-01-30,16,南港,612,25.052116,121.606686,C0A9G0,13.6,93,0.0
2018-01-30,17,南港,686,25.052116,121.606686,C0A9G0,13.6,94,0.0
2018-01-30,18,南港,1209,25.052116,121.606686,C0A9G0,13.7,94,0.5
2018-01-30,19,南港,2161,25.052116,121.606686,C0A9G0,13.7,95,0.0
2018-01-30,20,南港,1551,25.052116,121.606686,C0A9G0,13.9,95,0.5
2018-01-30,21,南港,874,25.052116,121.606686,C0A9G0,14.0,95,0.0
2018-01-30,22,南港,693,25.052116,121.606686,C0A9G0,14.0,95,1.0
2018-01-30,23,南港,631,25.052116,121.606686,C0A9G0,14.0,95,0.5
2018-01-30,24,南港,241,25.052116,121.606686,C0A9G0,14.2,96,1.0
2018-01-31,1,南港,98,25.052116,121.606686,C0A9G0,14.1,96,0.5
2018-01-31,2,南港,3,25.052116,121.606686,C0A9G0,14.3,96,1.0
2018-01-31,6,南港,0,25.052116,121.606686,C0A9G0,14.7,97,1.0
2018-01-31,7,南港,130,25.052116,121.606686,C0A9G0,14.8,97,0.0
2018-01-31,8,南港,790,25.052116,121.606686,C0A9G0,15.0,96,0.5
2018-01-31,9,南港,2291,25.052116,121.606686,C0A9G0,15.2,96,0.5
2018-01-31,10,南港,1303,25.052116,121.606686,C0A9G0,15.5,97,0.0
2018-01-31,11,南港,712,25.052116,121.606686,C0A9G0,16.0,96,0.0
2018-01-31,12,南港,624,25.052116,121.606686,C0A9G0,16.3,93,0.0
2018-01-31,13,南港,760,25.052116,121.606686,C0A9G0,16.3,94,0.0
2018-01-31,14,南港,775,25.052116,121.606686,C0A9G0,16.4,95,0.0
2018-01-31,15,南港,762,25.052116,121.606686,C0A9G0,16.4,95,0.0
2018-01-31,16,南港,715,25.052116,121.606686,C0A9G0,16.4,93,0.0
2018-01-31,17,南港,733,25.052116,121.606686,C0A9G0,16.1,91,0.0
2018-01-31,18,南港,1153,25.052116,121.606686,C0A9G0,15.6,90,0.5
2018-01-31,19,南港,1862,25.052116,121.606686,C0A9G0,15.0,89,1.0
2018-01-31,20,南港,1522,25.052116,121.606686,C0A9G0,14.3,89,0.5
2018-01-31,21,南港,912,25.052116,121.606686,C0A9G0,13.6,90,0.0
2018-01-31,22,南港,789,25.052116,121.606686,C0A9G0,13.0,90,0.5
2018-01-31,23,南港,636,25.052116,121.606686,C0A9G0,12.6,90,0.5
2018-01-31,24,南港,271,25.052116,121.606686,C0A9G0,12.3,89,1.0
2017-01-01,1,台北車站,2249,25.046255,121.517532,466920,20.5,72,0.0
2017-01-01,2,台北車站,44,25.046255,121.517532,466920,20.7,70,0.0
2017-01-01,7,台北車站,1278,25.046255,121.517532,466920,20.5,72,0.0
2017-01-01,8,台北車站,2707,25.046255,121.517532,466920,20.8,71,0.0
2017-01-01,9,台北車站,4183,25.046255,121.517532,466920,21.8,70,0.0
2017-01-01,10,台北車站,5700,25.046255,121.517532,466920,24.2,65,0.0
2017-01-01,11,台北車站,8514,25.046255,121.517532,466920,25.7,60,0.0
2017-01-01,12,台北車站,10010,25.046255,121.517532,466920,26.0,57,0.0
2017-01-01,13,台北車站,11324,25.046255,121.517532,466920,26.5,55,0.0
2017-01-01,14,台北車站,11380,25.046255,121.517532,466920,27.2,55,0.0
2017-01-01,15,台北車站,11302,25.046255,121.517532,466920,26.1,57,0.0
2017-01-01,16,台北車站,11596,25.046255,121.517532,466920,25.1,60,0.0
2017-01-01,17,台北車站,12262,25.046255,121.517532,466920,23.5,63,0.0
2017-01-01,18,台北車站,13349,25.046255,121.517532,466920,22.9,65,0.0
2017-01-01,19,台北車站,13447,25.046255,121.517532,466920,22.6,65,0.0
2017-01-01,20,台北車站,11739,25.046255,121.517532,466920,22.5,65,0.0
2017-01-01,21,台北車站,11138,25.046255,121.517532,466920,22.3,65,0.0
2017-01-01,22,台北車站,11537,25.046255,121.517532,466920,21.6,65,0.0
2017-01-01,23,台北車站,11036,25.046255,121.517532,466920,20.8,69,0.0
2017-01-01,24,台北車站,5419,25.046255,121.517532,466920,19.9,73,0.0
2017-01-02,1,台北車站,2043,25.046255,121.517532,466920,19.5,75,0.0
2017-01-02,2,台北車站,45,25.046255,121.517532,466920,19.1,79,0.0
2017-01-02,6,台北車站,1,25.046255,121.517532,466920,18.0,81,0.0
2017-01-02,7,台北車站,645,25.046255,121.517532,466920,18.2,78,0.0
2017-01-02,8,台北車站,1364,25.046255,121.517532,466920,18.7,77,0.0
2017-01-02,9,台北車站,2376,25.046255,121.517532,466920,20.7,72,0.0
2017-01-02,10,台北車站,4835,25.046255,121.517532,466920,22.9,69,0.0
2017-01-02,11,台北車站,6935,25.046255,121.517532,466920,24.5,65,0.0
2017-01-02,12,台北車站,8893,25.046255,121.517532,466920,26.1,58,0.0
2017-01-02,13,台北車站,8891,25.046255,121.517532,466920,24.2,66,0.0
2017-01-02,14,台北車站,9864,25.046255,121.517532,466920,25.7,65,0.0
2017-01-02,15,台北車站,11203,25.046255,121.517532,466920,25.2,64,0.0
2017-01-02,16,台北車站,11414,25.046255,121.517532,466920,23.4,68,0.0
2017-01-02,17,台北車站,12358,25.046255,121.517532,466920,22.9,69,0.0
2017-01-02,18,台北車站,14178,25.046255,121.517532,466920,22.2,72,0.0
2017-01-02,19,台北車站,14316,25.046255,121.517532,466920,21.7,76,0.0
2017-01-02,20,台北車站,12925,25.046255,121.517532,466920,21.1,78,0.0
2017-01-02,21,台北車站,12464,25.046255,121.517532,466920,20.8,79,0.0
2017-01-02,22,台北車站,13773,25.046255,121.517532,466920,20.8,79,0.0
2017-01-02,23,台北車站,13930,25.046255,121.517532,466920,21.0,77,0.0
2017-01-02,24,台北車站,5932,25.046255,121.517532,466920,21.1,76,0.0
2017-01-03,1,台北車站,1209,25.046255,121.517532,466920,20.9,77,0.0
2017-01-03,2,台北車站,16,25.046255,121.517532,466920,21.0,78,0.0
2017-01-03,6,台北車站,1,25.046255,121.517532,466920,20.4,83,0.0
2017-01-03,7,台北車站,1560,25.046255,121.517532,466920,19.8,87,0.3
2017-01-03,8,台北車站,6193,25.046255,121.517532,466920,20.5,86,0.3
2017-01-03,9,台北車站,13217,25.046255,121.517532,466920,21.0,84,T
2017-01-03,10,台北車站,9658,25.046255,121.517532,466920,20.9,84,T
2017-01-03,11,台北車站,7270,25.046255,121.517532,466920,20.9,85,T
2017-01-03,12,台北車站,6698,25.046255,121.517532,466920,21.1,85,T
2017-01-03,13,台北車站,7083,25.046255,121.517532,466920,21.9,81,T
2017-01-03,14,台北車站,7182,25.046255,121.517532,466920,21.6,80,0.0
2017-01-03,15,台北車站,6619,25.046255,121.517532,466920,20.5,83,T
2017-01-03,16,台北車站,6711,25.046255,121.517532,466920,20.3,83,T
2017-01-03,17,台北車站,6788,25.046255,121.517532,466920,20.2,84,T
2017-01-03,18,台北車站,9555,25.046255,121.517532,466920,20.3,83,T
2017-01-03,19,台北車站,13120,25.046255,121.517532,466920,20.4,83,0.0
2017-01-03,20,台北車站,10929,25.046255,121.517532,466920,20.6,81,0.0
2017-01-03,21,台北車站,8039,25.046255,121.517532,466920,20.5,82,0.0
2017-01-03,22,台北車站,8607,25.046255,121.517532,466920,20.6,83,0.0
2017-01-03,23,台北車站,10122,25.046255,121.517532,466920,20.5,85,0.0
2017-01-03,24,台北車站,3018,25.046255,121.517532,466920,20.5,84,0.0
2017-01-04,1,台北車站,1064,25.046255,121.517532,466920,20.7,85,0.0
2017-01-04,2,台北車站,17,25.046255,121.517532,466920,21.2,83,0.0
2017-01-04,6,台北車站,1,25.046255,121.517532,466920,20.9,82,0.0
2017-01-04,7,台北車站,1292,25.046255,121.517532,466920,20.9,83,0.0
2017-01-04,8,台北車站,5557,25.046255,121.517532,466920,21.3,82,0.0
2017-01-04,9,台北車站,11170,25.046255,121.517532,466920,23.6,78,0.0
2017-01-04,10,台北車站,8027,25.046255,121.517532,466920,25.5,72,0.0
2017-01-04,11,台北車站,5765,25.046255,121.517532,466920,25.4,71,0.0
2017-01-04,12,台北車站,5437,25.046255,121.517532,466920,25.5,66,0.0
2017-01-04,13,台北車站,5850,25.046255,121.517532,466920,26.1,64,0.0
2017-01-04,14,台北車站,6561,25.046255,121.517532,466920,26.2,63,0.0
2017-01-04,15,台北車站,6135,25.046255,121.517532,466920,26.7,61,0.0
2017-01-04,16,台北車站,6157,25.046255,121.517532,466920,26.2,60,0.0
2017-01-04,17,台北車站,6329,25.046255,121.517532,466920,24.8,62,0.0
2017-01-04,18,台北車站,9215,25.046255,121.517532,466920,23.8,66,0.0
2017-01-04,19,台北車站,13204,25.046255,121.517532,466920,23.1,68,0.0
2017-01-04,20,台北車站,10092,25.046255,121.517532,466920,22.7,69,0.0
2017-01-04,21,台北車站,7594,25.046255,121.517532,466920,22.7,71,0.0
2017-01-04,22,台北車站,8399,25.046255,121.517532,466920,22.5,72,0.0
2017-01-04,23,台北車站,9990,25.046255,121.517532,466920,22.4,73,0.0
2017-01-04,24,台北車站,2860,25.046255,121.517532,466920,22.2,73,0.0
2017-01-05,1,台北車站,1210,25.046255,121.517532,466920,22.2,73,0.0
2017-01-05,2,台北車站,18,25.046255,121.517532,466920,20.6,78,0.0
2017-01-05,6,台北車站,1,25.046255,121.517532,466920,19.6,80,0.0
2017-01-05,7,台北車站,1253,25.046255,121.517532,466920,19.5,80,0.0
2017-01-05,8,台北車站,5313,25.046255,121.517532,466920,20.3,78,0.0
2017-01-05,9,台北車站,10983,25.046255,121.517532,466920,22.3,78,0.0
2017-01-05,10,台北車站,7771,25.046255,121.517532,466920,23.7,74,0.0
2017-01-05,11,台北車站,5944,25.046255,121.517532,466920,24.1,72,0.0
2017-01-05,12,台北車站,5660,25.046255,121.517532,466920,25.2,69,0.0
2017-01-05,13,台北車站,6309,25.046255,121.517532,466920,26.1,64,0.0
2017-01-05,14,台北車站,6653,25.046255,121.517532,466920,25.6,68,0.0
2017-01-05,15,台北車站,6253,25.046255,121.517532,466920,24.7,69,0.0
2017-01-05,16,台北車站,6136,25.046255,121.517532,466920,24.1,70,0.0
2017-01-05,17,台北車站,6752,25.046255,121.517532,466920,23.2,73,0.0
2017-01-05,18,台北車站,9100,25.046255,121.517532,466920,22.7,74,0.0
2017-01-05,19,台北車站,13137,25.046255,121.517532,466920,22.8,73,0.0
2017-01-05,20,台北車站,10211,25.046255,121.517532,466920,22.1,75,0.0
2017-01-05,21,台北車站,7670,25.046255,121.517532,466920,22.3,75,0.0
2017-01-05,22,台北車站,8556,25.046255,121.517532,466920,22.3,75,0.0
2017-01-05,23,台北車站,10651,25.046255,121.517532,466920,22.3,74,0.0
2017-01-05,24,台北車站,3067,25.046255,121.517532,466920,22.0,77,0.0
